FeatName,log2_expression
AOSF1085,-0.19869529488857424
AOSF1111,-0.31248490466199064
AOSC871,-0.10148682388040584
AOSC966,-0.1468538464192839
AOSF1018,-0.20276790973958903
AOSF1056,-0.08236373180431447
AOSF1088,0.04415319887973105
AOSF1116,-0.09079580910400765
AOSC877,-0.07489451850936749
AOSC979,-0.052286389248517376
AOSF1020,-0.07471551444356428
AOSF1065,-0.035233352307763484
AOSF1093,0.2598782179047721
AOSF1118,0.0458204668253226
AOSF1144,
AOSF1170,-0.08220722344870307
AOSF1191,0.2049888200237639
AOSF1214,-0.3761687579968573
AOSF1235,-0.15550589976190193
AOSF1263,-0.15533473673827708
AOSF653,-0.1313331370719556
AOSF699,-0.044422905726769935
AOSF736,-0.14361386510621016
AOSF774,-0.15050278124575206
AOSF802,-0.13781399109445766
AOSF832,-0.01644053489330174
AOSF657,-0.011424017179724199
AOSF702,-0.0594712972483529
AOSF738,-0.11115479501933165
AOSF778,-0.19646311243698733
AOSF804,-0.14372067424850443
AOSF834,-0.2062370246061209
AOSC889,0.040703673522438845
AOSC999,-0.05929747297508891
AOSF1023,0.06603887834910441
AOSF1074,-0.17746857497062535
AOSF1096,-0.18419769132964944
AOSF1123,1.1824020642234658
AOSF449,-0.05899954359034522
AOSF509,-0.1579911523632815
AOSF547,-0.10679687022791426
AOSF572,-0.17065226911426462
AOSF608,-0.267145989346336
AOSF630,-0.14953380493678628
AOSF460,-0.14934606862874886
AOSF512,-0.12001416278308173
AOSF550,-0.11693376174093441
AOSF575,-0.09244721725879534
AOSF610,-0.09958757491412762
AOSF634,-0.08485910307354924
AOSF1143,-0.22719483784666306
AOSF1169,1.385000076318215
AOSF1190,-0.5294887571265594
AOSF1212,-0.19985288352631567
AOSF1234,0.011909619675311364
AOSF1262,-0.21354323904705094
AOSF651,-0.32447350647038287
AOSF696,-0.048470664644562046
AOSF735,-0.16659308579594073
AOSF773,-0.14513058523568706
AOSF799,-0.11433585009485726
AOSF827,-0.21249642199274382
AOSF654,0.003407901838642408
AOSF701,0.668299626045382
AOSF737,0.08987151465801914
AOSF775,0.11572094328589849
AOSF803,-0.1192430993566522
AOSF833,-0.1345148418757498
AOSC887,-0.08877846161287652
AOSC987,-0.10398861991024363
AOSF1022,0.33179455895218946
AOSF1073,-0.021981207478736883
AOSF1095,-0.07297194413157143
AOSF1121,0.30471439620304747
AOSF443,0.057442495374487874
AOSF505,-0.12955632483165214
AOSF546,-0.09510495163480291
AOSF570,-0.09024245678318958
AOSF607,-0.040963225582406386
AOSF629,-0.1325589451886648
AOSF453,0.10274778137913286
AOSF510,0.20369220182826012
AOSF549,0.03927135657714203
AOSF573,0.20712246771750195
AOSF609,-0.03687676631982737
AOSF631,-0.008208809996059946
AOSF663,0.13244851457021434
AOSF706,-0.06479694376523995
AOSF744,-0.12650801545327062
AOSF780,-0.13155088660835318
AOSF806,-0.0331390552975088
AOSF841,-0.0648846784579549
AOSF666,-0.09126655831114756
AOSF711,-0.022632800421402338
AOSF746,-0.09118242204925689
AOSF782,0.07904086038353156
AOSF810,-0.36456402683283645
AOSF844,-0.23739676469617105
CAON539,-0.21689935534325475
CAON604,
CAON702,-0.14365355127451884
CAON793,-0.22728127333919754
CAON867,-0.0025717581473422508
CAON941,-0.20570643875308883
AOSF480,0.1766737574513926
AOSF514,-0.006746697090775383
AOSF553,-0.19527036442172624
AOSF581,0.09214158340029845
AOSF614,
AOSF636,0.17190175984914594
AOSF483,-0.23077471921015655
AOSF521,-0.08580116800717545
AOSF557,0.1519427542130522
AOSF589,-0.2896323359482935
AOSF618,-0.2239464489853376
AOSF638,-0.265990376867779
CAON1686,-0.2852632738772954
CAON1770,-0.18155249903199322
CAON1827,-0.12558332417331922
CAON1900,-0.07362197910395146
CAON432,-0.022487035740903008
CAON474,0.024934367590349605
AOSF661,-0.22550006250887936
AOSF703,-0.11253462984660371
AOSF740,-0.1587217647395183
AOSF779,-0.055118787050212545
AOSF805,-0.170840897220642
AOSF836,0.15986892608033515
AOSF665,-0.1368538898275675
AOSF707,-0.13990586929902335
AOSF745,-0.18629812980307733
AOSF781,-0.1663580601593364
AOSF808,-0.2920521855686382
AOSF842,-0.08801373957171574
CAON537,-0.28769396944142184
CAON599,-0.1538939109085831
CAON684,-0.1349044574706409
CAON785,-0.09850449525317587
CAON863,-0.15973065792306448
CAON940,-0.0343171056382538
AOSF468,0.06707269114952925
AOSF513,-0.1797003639339133
AOSF552,-0.19267520037156105
AOSF578,-0.10663715607160548
AOSF613,-0.14633760492032122
AOSF635,-0.204476419761959
AOSF482,-0.06560498317017836
AOSF516,0.10975742846394196
AOSF554,-0.06612007980894966
AOSF584,-0.11855842331968965
AOSF615,0.09832911903804749
AOSF637,-0.10668185349073678
CAON1684,-0.007415072069012815
CAON1767,0.04883500769496932
CAON1824,0.05309795151834396
CAON1899,0.10677597336765764
CAON424,0.14638712140667814
CAON473,0.11979613639821132
CAON549,-0.06261399738841365
CAON609,-0.09841018805618744
CAON710,-0.08103300226553349
CAON810,-0.1277077494860699
CAON877,-0.13753217418736632
CAON947,-0.13974910319531753
CAON560,0.055241939555865836
CAON623,0.024154055293573375
CAON719,0.04352763648034289
CAON819,0.11023974769568277
CAON892,0.1284490178789499
CAON956,-0.17147993911184722
CAON566,-0.145985078427304
CAON637,-0.2526312278827194
CAON723,-0.0742991357534559
CAON830,-0.15933341364144357
CAON901,-0.1390654118214245
CAON958,-0.15364592612854927
CAON1689,-0.22222718803113156
CAON1777,-0.17169509982220368
CAON1838,-0.05662538336283697
CAON1902,-0.19292450606034395
CAON436,0.15601889066857444
CAON483,0.08486479873574031
CAON1706,-0.2510863202897609
CAON1782,-0.2605983323795054
CAON1856,-0.09198722322682676
CAON1914,-0.21720789488224493
CAON442,-0.27073337545104037
CAON491,-0.08674312627320271
CAON1723,-0.049650181324128115
CAON1790,0.1747408672331739
CAON1866,-0.1041685828654064
CAON391,-0.0971394306536353
CAON447,-0.268716747716864
CAON495,-0.07574345146679935
CAON544,-0.09750611303951284
CAON606,-0.12868432552692638
CAON708,-0.19029073864603305
CAON803,-0.26215005884283327
CAON876,-0.1530031576333357
CAON943,-0.1972370119787862
CAON555,-0.2418834881623795
CAON612,-0.24731206879673995
CAON712,0.008722559299866605
CAON812,-0.053920416144641714
CAON886,-0.2052451946592233
CAON948,-0.21529144226982727
CAON561,-0.2812076017177693
CAON634,-0.17653464163171229
CAON721,0.014420854523124216
CAON827,0.15349583058688573
CAON898,-0.20951309768793805
CAON957,-0.0283927502615432
CAON1688,-0.22554066945658127
CAON1772,-0.19016629022351608
CAON1830,-0.1349952395297013
CAON1901,-0.01285550362762922
CAON433,-0.020153923770180382
CAON480,-0.0850654525144608
CAON1699,-0.08709547673148914
CAON1781,0.0005259228244218722
CAON1849,-0.022651274539771126
CAON1906,-0.019340619367643006
CAON440,0.04601894169250229
CAON484,0.23998196374595004
CAON1717,0.14347746427651512
CAON1787,0.12617074170001197
CAON1864,0.3871790649590078
CAON390,0.10546870561285757
CAON446,0.0938131967012756
CAON492,0.02852196139519105
AOSC1093,0.06698560817877516
AOSC1008,0.031667936393603255
AOSB847,-0.0036753336512068964
AOSB668,0.03886997552035204
AOSB513,-0.1304183022933417
AOSB1116,-0.11051616151892636
AOSC1086,0.1032084343257829
AOSB999,-0.17363622309384982
AOSB831,-0.07347236913142706
AOSB657,-0.051672797732487945
AOSB472,-0.24995790845135554
AOSB1111,-0.030639709787530948
AOSC845,0.21380059499754342
AOSC774,0.04413148501082504
AOSC635,-0.09840939147089091
AOSC548,-0.1720407386566239
AOSC470,-0.07134501469506989
AOSC396,-0.19043470581698016
AOSC832,0.2616896763182397
AOSC755,-0.1301956991642879
AOSC625,0.012672983302692035
AOSC535,-0.07395636615603467
AOSC456,-0.08833874883850812
AOSC391,0.17449534475936385
AOSC1094,0.3494049221211541
AOSC1009,0.12164475834198708
AOSB856,-0.060484489167131256
AOSB684,0.01611729815604243
AOSB527,0.1455389803508212
AOSB1124,-0.006464116366318476
AOSC1088,0.17572134030989126
AOSC1006,0.391869208996662
AOSB834,0.004428628630820574
AOSB666,0.23130124862611634
AOSB507,-0.008135783080925798
AOSB1115,0.008295336657377068
AOSC853,0.7770852881106255
AOSC783,0.38245355655487095
AOSC637,0.11215473562668529
AOSC565,0.3626616584186245
AOSC471,0.3898461776879715
AOSC398,0.1977045255046488
AOSC840,0.3725581113433979
AOSC771,0.42130866046245413
AOSC633,0.26563151731983287
AOSC547,0.2476167043305493
AOSC457,0.11134297130149799
AOSC393,0.14171217243970535
AOSC1081,0.087273410870696
AOSB951,-0.10361127177131996
AOSB810,0.019460300974060613
AOSB638,-0.06319387401427565
AOSB448,-0.1433163018291227
AOSB1088,-0.07547343588269192
AOSC1064,-0.07324974144378073
AOSB947,-0.004064094292426048
AOSB771,0.020059493029182113
AOSB596,0.22558895602169102
AOSB442,0.12227210558477819
AOSB1074,-0.11034471351614619
AOSF1402,0.06701323950902255
AOSF1379,
AOSF1357,0.0815771069928735
AOSF1331,0.2799333921290102
AOSF1310,-0.17716304329936047
AOSF1289,0.09679057796542725
AOSC829,-0.08938651889872087
AOSC720,-0.17324762530813015
AOSC616,0.35136041532830403
AOSC518,0.004973802167289878
AOSC448,-0.15288921967501637
AOSC1137,-0.05499931639681795
AOSC822,0.09706415784649505
AOSC713,-0.03487222247219463
AOSC597,-0.11067407299629255
AOSC506,0.06563774168372687
AOSC441,0.0912301969518206
AOSC1134,-0.0374439151451707
AOSF441,0.007738960103796453
AOSF398,0.2706671198884608
AOSF1514,-0.06629042646838423
AOSF1490,-0.03584462802275233
AOSF1464,-0.0050848311624045826
AOSF1434,0.24871579931717416
AOSC1082,-0.03049743833594533
AOSB976,-0.07948737729810448
AOSB827,-0.0015741643166136987
AOSB655,0.23592383895754535
AOSB460,0.13658473236023808
AOSB1100,-0.0013120187933728508
AOSC1075,0.04844340998941379
AOSB949,0.3065326293736698
AOSB788,0.07595057990857956
AOSB632,0.12274648051687302
AOSB445,0.2702062840409621
AOSB1075,-0.059857719710111355
AOSF1403,0.3556266199439454
AOSF1383,-0.06611684948846515
AOSF1358,-0.01777728184202719
AOSF1333,0.12252781645991007
AOSF1311,0.17714573754807003
AOSF1290,0.2516263746634092
AOSC830,0.21010231773087282
AOSC749,0.12900232808577225
AOSC617,0.0396061448330617
AOSC533,0.0951586048811737
AOSC455,0.26606588736788994
AOSC1145,0.2687894197087285
AOSC828,0.1888791991857957
AOSC714,0.23576103898150755
AOSC607,0.3186178655671175
AOSC517,0.1978611157733558
AOSC444,0.17349519885996445
AOSC1136,1.3321516861570968
AOSF442,0.2296278544693044
AOSF399,0.6378784602308903
AOSF1517,0.19577802150093615
AOSF1491,0.2577134322550829
AOSF1465,0.2562744840887999
AOSF1435,0.1535850207569068
AOSF1400,0.17132111732308325
AOSF1376,-0.3133190901757186
AOSF1355,-0.08765917563044956
AOSF1329,0.033654229162143535
AOSF1308,-0.10217819618119005
AOSF1286,-0.05502231591444252
AOSF1398,0.193825074297663
AOSF1374,-0.09494061092009987
AOSF1352,-0.14493619487104287
AOSF1326,0.12271715916610706
AOSF1305,-0.09886282243446393
AOSF1284,-0.0770419589173324
AOSF1396,-0.1505865727683188
AOSF1372,-0.18703683189215017
AOSF1349,-0.2460585809313242
AOSF1323,-0.21161467748276616
AOSF1303,-0.3977058248815924
AOSF1282,-0.015320149011914813
AOSF436,-0.07315351474936511
AOSF392,0.018088513080665905
AOSF1512,-0.1032965827182447
AOSF1487,
AOSF1460,-0.08485622258349165
AOSF1431,0.009061694837397308
AOSF433,-0.007841128872522847
AOSF387,
AOSF1508,0.1779039382628726
AOSF1483,-0.00955247033216511
AOSF1456,0.010485085261126565
AOSF1427,0.052516071130445215
AOSF431,0.07292830421512343
AOSF1532,0.681373685244177
AOSF1503,-0.010915798147838883
AOSF1478,-0.11242316132707664
AOSF1454,0.20093174220175372
AOSF1421,-0.11929337957744693
AOSF1401,-0.049094903416518926
AOSF1378,0.21184446895309342
AOSF1356,0.1184607344775083
AOSF1330,0.07292104026541603
AOSF1309,0.1027015524798159
AOSF1287,-0.12115829219345356
AOSF1399,-0.10009225457739421
AOSF1375,0.21900204001137843
AOSF1354,0.14986581678641064
AOSF1328,-0.04443316503585981
AOSF1307,0.062411959300342525
AOSF1285,0.09558201236504274
AOSF1397,0.04723535913033036
AOSF1373,-0.06854723298648331
AOSF1351,-0.07527961092435594
AOSF1324,0.03630608873622407
AOSF1304,0.01817767076539152
AOSF1283,0.016228748462758607
AOSF437,0.1346959189386501
AOSF397,0.3213812655406421
AOSF1513,
AOSF1488,0.04687264500951672
AOSF1463,0.26515404209162075
AOSF1433,0.1441182131189891
AOSF434,0.2811577998562941
AOSF391,0.5443295136850167
AOSF1511,0.0994099007621841
AOSF1484,0.2019821270149987
AOSF1459,0.422259500127378
AOSF1428,0.5304729296105914
AOSF432,1.9536775334239749
AOSF386,0.1947502921029369
AOSF1505,0.2376047193048903
AOSF1482,0.21524785642649152
AOSF1455,0.21351295008480045
AOSF1424,0.33257780436149587
CAON1188,-0.03385200649549959
CAON1101,0.41957381737034904
CAON1047,-0.3828992616128192
AOSF985,-0.11724470933265344
AOSF939,-0.03660809842361481
AOSF898,-0.15594829993199977
CAON1166,0.08158617357323052
CAON1097,0.3285673898567696
CAON1035,0.04533688810145919
AOSF977,-0.059291331191773426
AOSF936,-0.15729558409256061
AOSF893,-0.09901543806373131
CAON1146,
CAON1091,-0.10312062019219326
CAON1024,0.0722201038498737
AOSF974,-0.11034198065350875
AOSF931,-0.20366551702144706
AOSF882,-0.43694037816056414
CAON1674,-0.429447965369298
CAON1589,-0.0813583752010425
CAON1485,-0.2024205838706459
CAON1400,
CAON1332,-0.08567306892048257
CAON1255,-0.12723182297509184
CAON1667,-0.15377457579052595
CAON1582,0.11474439113558137
CAON1466,0.0270792842527589
CAON1397,-0.059058199270956915
CAON1329,-0.3020171515204908
CAON1248,0.13199647967784955
CAON1646,-0.14998968707259908
CAON1579,0.08922027114261877
CAON1464,-0.08930186068899094
CAON1386,0.17669783366462685
CAON1322,0.01893784952745023
CAON1234,0.0380359718959373
CAON1194,0.2839123811530901
CAON1102,0.18544464518200413
CAON1055,-0.056200297170062447
AOSF987,-0.039201823178781424
AOSF941,-0.12397669811414125
AOSF900,0.16228885664590884
CAON1177,-0.03337649606163441
CAON1098,-0.003566273000567168
CAON1044,0.2231519638352845
AOSF979,0.07726993593141317
AOSF938,-0.05029861111378466
AOSF895,-0.14566979109019068
CAON1150,0.12230433442807236
CAON1092,0.10946212490250429
CAON1026,-0.0888136022323996
AOSF976,0.03208990537413843
AOSF932,-0.009845183940521158
AOSF892,0.27232639986137186
CAON1675,0.8140583323982372
CAON1597,0.22632555507579985
CAON1492,0.14725602904039117
CAON1404,0.15835944692430573
CAON1334,0.19862844207441327
CAON1267,0.2411762641871326
CAON1668,0.36263389837702276
CAON1587,0.20388317278143392
CAON1474,0.1855795441185358
CAON1398,0.2543346140871473
CAON1330,0.3162834171952937
CAON1249,0.38237707450975555
CAON1651,0.2368541964280652
CAON1581,0.12657582384650687
CAON1465,0.18821381882091787
CAON1391,0.06109826898671999
CAON1327,0.2257411053914259
CAON1247,0.14738053208413718
CAON1135,0.006947296715911854
CAON1087,0.11177480260126668
CAON1014,0.02674241365223813
AOSF972,-0.15252162984234016
AOSF925,-0.18941688123940284
AOSF880,-0.18015624161307164
CAOO481,-0.06469442818218059
CAOO2559,-0.036152188984472144
CAOO2373,0.4152100863913763
CAOO2228,-0.01863516833555617
CAOO2050,-0.01765263655913707
CAOO1110,-0.0056000824823237766
CAOO467,-0.02503202268528217
CAOO2543,0.1805846957910542
CAOO2335,-0.2990993082848264
CAOO2219,-0.28738650351756057
CAOO2026,-0.3175719419386596
CAOO1104,0.17654552567499585
CAON1638,0.03586274473633428
CAON1560,-0.20981085644599295
CAON1457,-0.14636345507151377
CAON1380,-0.26570006180127015
CAON1314,-0.3187006584508707
CAON1224,-0.2581589446737638
CAOO882,-0.03705802247333101
CAOO719,-0.09590356761574594
CAOO600,-0.05053689744583937
CAOO982,0.14249572083506637
CAOO865,0.07002134037737914
CAOO703,0.5591764824668837
CAOO587,0.03657184070629334
CAON1143,
CAON1089,-0.10267701107208159
CAON1022,0.17662845589201598
AOSF973,0.03544177013343355
AOSF929,0.6654578498186292
AOSF881,-0.015543468126969212
CAOO484,0.8718150769659984
CAOO2584,0.1912593177572401
CAOO2405,0.05887347666533942
CAOO2241,-0.060261128954253576
CAOO2066,-0.000330781665846282
CAOO1118,0.1949428473659583
CAOO470,0.11555281752216684
CAOO2546,0.023388641351613105
CAOO2358,0.04695241645123562
CAOO2223,0.2299303706761497
CAOO2037,0.0981184524978318
CAOO1106,0.4611828214418079
CAON1644,0.3255631608425284
CAON1567,0.23283363988399297
CAON1459,0.7444630903367898
CAON1381,0.1137504151309512
CAON1315,0.07584366747714821
CAON1226,0.2701618742150351
CAOO884,0.21436910858708355
CAOO723,0.07287875466842814
CAOO615,0.4525122046975067
CAOO986,0.12759123588109916
CAOO871,0.18012640320936676
CAOO714,0.16236419866231375
CAOO594,0.3167055894227854
CAOO450,0.10602358472363402
CAOO2521,-0.022637222908597716
CAOO2317,0.004266218191380417
CAOO2216,-0.07876792474598188
CAOO2009,-0.05004422873400584
CAOO1095,-0.03743564140437846
CAOO417,0.023167691419198395
CAOO2507,
CAOO2309,-0.008446449155013622
CAOO2201,
CAOO1970,0.04797176128178398
CAOO1063,-0.06266781866950519
CAXB443,0.38737230027680314
CAXB613,0.19428208824187793
CAXB794,0.49201793078881784
CAXB985,-0.0769114613204673
CAXB1181,-0.03509412723610481
CAXB1332,0.33010360809378125
CAOO956,0.1905194107904269
CAOO825,-0.09406186369735398
CAOO692,-0.06668528540900837
CAOO580,0.5725351403251361
CAOO933,-0.23439577531657718
CAOO943,-0.08281769416421364
CAOO817,-0.07907864191448946
CAOO669,-0.13549641124753262
CAOO561,0.0018469509924091835
CAXB438,
CAXB611,-0.023337800117721404
CAXB791,
CAXB984,0.45832044493354157
CAXB1179,0.34470687918904064
CAXB1331,0.1463203558903781
CAOO459,0.13340486169046023
CAOO2537,0.13052938757623478
CAOO2330,0.1978813978623535
CAOO2217,-0.034801873281952424
CAOO2018,0.04160859488527553
CAOO1099,0.0806346576285871
CAOO440,0.19906802324519993
CAOO2517,0.03543812467213528
CAOO2312,0.00725164305100664
CAOO2203,0.29711997570088167
CAOO1980,
CAOO1067,
CAXB437,
CAXB609,0.07197580965258493
CAXB789,0.21164007456745984
CAXB983,0.14109282106155616
CAXB1178,0.3013451107545191
CAXB1330,0.25244465535510385
CAOO976,0.21228431771776535
CAOO861,-0.01159158454470582
CAOO693,0.1878119081274515
CAOO582,0.4099098825631645
CAOO948,0.2922088559453985
CAOO823,0.17917527034093167
CAOO686,0.32076051822264745
CAOO572,0.22710365199027094
CAXB432,
CAXB605,0.38010853614137285
CAXB787,0.29881387189528247
CAXB982,0.22782936890256658
CAXB1170,0.7137564934860565
CAXB1329,0.30204885938791687
CAXB450,0.36727204938176694
CAXB620,
CAXB811,-0.09505236716024715
CAXB994,-0.11436864405719604
CAXB1200,
CAXB1352,0.2878474769091675
CAXB458,0.23188334452695014
CAXB632,0.026323387453765123
CAXB822,-0.08868133707185692
CAXB1008,0.3481725422509891
CAXB1207,0.3019589681197459
CAXB1366,0.2528791784023092
CAXB465,0.14300746098869438
CAXB649,0.07745991125864464
CAXB832,-0.07788115497029344
CAXB1014,0.5370100612848947
CAXB1214,0.33000774990571585
CAXB1376,0.3159010589920105
CAXB447,-0.01898469151202981
CAXB619,0.04910709388089276
CAXB810,0.22732044018351433
CAXB993,-0.1780821632477408
CAXB1197,0.3698887254057249
CAXB1341,0.14108243405263737
CAXB457,0.15996455284636157
CAXB631,-0.11982582547991472
CAXB820,0.0391919765961306
CAXB1005,-0.14703368496145328
CAXB1204,0.3664213703050329
CAXB1364,-0.10608798477050528
CAXB462,
CAXB644,0.006540921012533292
CAXB830,0.235608610707475
CAXB1013,0.12662361668592784
CAXB1213,0.22638186229279963
CAXB1374,0.5699304967355295
CAXB446,
CAXB618,0.07934977595059699
CAXB807,0.0636374559733151
CAXB991,0.1100882305368667
CAXB1189,0.25234674792007483
CAXB1337,0.17015278574473286
CAXB456,0.29940684470724366
CAXB624,0.17919669128313018
CAXB815,0.07584706667804035
CAXB999,0.03176151496088907
CAXB1203,
CAXB1359,-0.020672675491248953
CAXB461,0.6706157013175539
CAXB643,
CAXB824,0.22657945758387119
CAXB1011,0.6469188142182168
CAXB1211,0.4746058130211925
CAXB1373,0.8544926437300238
CAXB445,
CAXB614,0.2883059521338498
CAXB801,0.445157333197781
CAXB986,0.7415045492922159
CAXB1188,0.5759191003453386
CAXB1335,0.7273574471275552
CAXB454,0.3942965864753388
CAXB621,0.4520471313937912
CAXB814,0.4866451614929513
CAXB997,0.5803717569019721
CAXB1201,0.5090942965301861
CAXB1357,0.36084008321441774
CAXB459,0.5205370337775094
CAXB634,0.38470612255453124
CAXB823,0.2498038681280247
CAXB1010,0.6719805279558816
CAXB1209,0.2353656339364806
CAXB1369,0.3632006355868488
CAXB1500,0.06086073995027329
CAXB1666,-0.02021752241882893
CAXB1813,0.6817856478619377
CAXB1980,
CAXB2186,-0.04911663713827563
CAXB2373,-0.14908672995315006
CAXB1524,0.2187413438796318
CAXB1675,-0.01872394868329712
CAXB1820,-0.12634928717147667
CAXB1996,-0.013917082791933997
CAXB2200,
CAXB2385,
CAXB1531,-0.14154065397602633
CAXB1685,-0.12430469076684769
CAXB1826,
CAXB2023,-0.21598841966804108
CAXB2208,
CAXB2395,-0.3714024047987441
CAXB1499,-0.2095690332812735
CAXB1661,-0.2568954389189971
CAXB1809,0.7899405320456949
CAXB1979,0.18363494636461317
CAXB2183,-0.13819388577164446
CAXB2371,-0.17528270302617205
CAXB1520,0.06168154948282831
CAXB1674,0.6349629765742485
CAXB1819,0.13579631370461093
CAXB1986,0.4990251006690943
CAXB2197,
CAXB2384,
CAXB1530,
CAXB1683,
CAXB1825,
CAXB2021,0.015456736845050304
CAXB2207,-0.09685818346497896
CAXB2394,
CAXB1498,0.05795211749417185
CAXB1658,0.18543481084969735
CAXB1808,
CAXB1978,0.07265605794085145
CAXB2174,0.06342783486983578
CAXB2370,0.47664360007218803
CAXB1510,0.5588642321565739
CAXB1670,-0.20297109125609927
CAXB1818,0.19579738485542925
CAXB1984,0.33983791278684405
CAXB2193,0.12361687855918442
CAXB2383,0.20399429653747683
CAXB1527,
CAXB1679,
CAXB1824,
CAXB2005,
CAXB2206,
CAXB2390,
CAXB1489,
CAXB1657,
CAXB1806,0.1716726449833347
CAXB1975,0.09189658855745622
CAXB2172,0.2756834335684804
CAXB2369,0.21377248523989545
CAXB1502,
CAXB1669,
CAXB1816,
CAXB1983,0.38406916290970716
CAXB2190,
CAXB2378,
CAXB1525,
CAXB1677,
CAXB1822,
CAXB2002,
CAXB2202,
CAXB2389,0.20704812736094688
CAXB1539,0.18395288852700434
CAXB1693,0.3528275762905089
CAXB1836,-0.11511749307317454
CAXB2034,
CAXB2222,-0.15461848883875337
CAXB2411,0.04161227379919228
CAXB2548,
CAXB2687,
CAXB2557,
CAXB1538,-0.34671174029845214
CAXB1689,-0.18986446358327963
CAXB1834,-0.059504754451299054
CAXB2031,-0.13173567400133906
CAXB2219,-0.17768653615182808
CAXB2402,-0.10129021716375351
CAXB2547,
CAXB2686,
CAXB2553,
CAXB1537,
CAXB1688,
CAXB1833,
CAXB2029,-0.008332972147259988
CAXB2213,0.01001384399710894
CAXB2401,0.4078934652209512
CAXB2544,
CAXB2683,
Apal mitochondrial gene,0.1550066415277294
Mfav mitochondrial gene,0.0020853038110394844
CAXB2552,
CAXB1535,
CAXB1686,
CAXB1832,0.18960414124536318
CAXB2025,0.4942836575995108
CAXB2212,0.45161729715024157
CAXB2397,0.29505251873190236
CAXB2536,
CAXB2679,
Apal mitochondrial gene,0.05124573079618
Mfav mitochondrial gene,0.20434439279208533
CAXB2550,
CAXB2688,
CAXB2563,
CAXB2570,
CAXB2562,
CAXB2567,
CAXB2561,
CAXB2566,
CAXB2559,
CAXB2564,
AOSC1136,0.6763673697033207
AOSC444,-0.23685370896436664
AOSC517,-0.3699127064680409
AOSC607,-0.16638133864510785
AOSC714,-0.21659768080901504
AOSC828,-0.3061194929138249
AOSC1145,-0.22418990266619107
AOSC455,-0.17435306189180155
AOSC533,0.2624551739256188
AOSC617,-0.15970978451576032
AOSC749,-0.17177889279153644
AOSC830,-0.14121865938666714
AOSC393,-0.2734827028765075
AOSC457,-0.3420086941490359
AOSC547,-0.2283265582626102
AOSC633,-0.11521897545390704
AOSC771,-0.2979845828938402
AOSC840,-0.15646575376350322
AOSB1075,-0.3244254692625672
AOSB445,-0.07682322925892639
AOSB632,-0.17008754793179198
AOSB788,-0.161749292326205
AOSB949,0.017622594155055196
AOSC1075,-0.17306515062527522
AOSB1100,-0.23023355301149095
AOSB460,-0.14794313949224278
AOSB655,-0.05237090774495382
AOSB827,-0.19543012759137596
AOSB976,-0.1441653538582014
AOSC1082,-0.23264774241787453
AOSB1115,-0.30590762538985244
AOSB507,-0.296223877743236
AOSB666,0.05853998691427321
AOSB834,-0.22238295825153262
AOSC1006,0.09169750420483984
AOSC1088,-0.18621934332918694
AOSC1134,-0.04466178489180287
AOSC441,-0.11210750139924118
AOSC506,0.21373328323089283
AOSC597,0.008136881573766888
AOSC713,0.06327946928314682
AOSC822,0.023086073327065745
AOSC1137,-0.12862588206905134
AOSC448,-0.20795612350860482
AOSC518,-0.10807827273894156
AOSC616,-0.05863641765615332
AOSC720,0.07200143847669777
AOSC829,0.14133968073096453
AOSC391,0.12138354564062062
AOSC456,0.004282734670059254
AOSC535,-0.03568003558304803
AOSC625,-0.10503133014860579
AOSC755,0.06505412564799944
AOSC832,0.2627941014215739
AOSB1074,0.10239932463720738
AOSB442,0.20800007860946565
AOSB596,0.3706132422170657
AOSB771,0.13920847006653
AOSB947,0.03710547533942742
AOSC1064,0.06637507679493358
AOSB1088,0.07317923092027075
AOSB448,-0.10493223240519513
AOSB638,0.1672909317926232
AOSB810,0.12401795224864216
AOSB951,0.09196671704494941
AOSC1081,0.1646686223719162
AOSB1111,0.14219805998952084
AOSB472,0.03653618584267013
AOSB657,0.18209022747038386
AOSB831,0.17787243958207744
AOSB999,0.14030557860041018
AOSC1086,0.27164636050304447
AOSC398,-0.3398586301473919
AOSC471,-0.27805293438265866
AOSC565,-0.20010446188319947
AOSC637,-0.38061387594842383
AOSC783,-0.22767817644130137
AOSC853,0.20314954745308395
AOSF1424,-0.08450893886960743
AOSF1455,-0.20249682482492548
AOSF1482,-0.31332913105060844
AOSF1505,-0.27571764564110307
AOSF386,-0.3278046002847451
AOSF432,1.671626674016104
AOSF1428,0.5949617639491108
AOSF1459,-0.1688996991264021
AOSF1484,-0.34365012075436113
AOSF1511,-0.3316588603253853
AOSF391,0.004974164890486269
AOSF434,-0.2474701770183457
AOSB1124,-0.17017998793583042
AOSB527,-0.2594499555188889
AOSB684,-0.16966917848404606
AOSB856,-0.1557353380960298
AOSC1009,-0.05836349488193615
AOSC1094,-0.028864581032286132
AOSF1283,-0.2332229661442172
AOSF1304,-0.10329846628932539
AOSF1324,-0.21836271022947407
AOSF1351,-0.15395658212491445
AOSF1373,-0.14096164926671517
AOSF1397,-0.15658601856772023
AOSF1285,0.0917688957031265
AOSF1307,0.11309969054521049
AOSF1328,-0.2236694687168536
AOSF1354,-0.1207949891314558
AOSF1375,0.06915131905360335
AOSF1399,-0.07263448370320098
AOSC396,-0.07054742557703522
AOSC470,-0.2177667777537957
AOSC548,-0.07527828183027338
AOSC635,0.019996777690675586
AOSC774,0.004474470937690932
